-7.3362e-04	-3.2911e-04	-7.4201e-04	1.7541e-02	2.8755e-01	1.3373e-01	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
-1.1019e-03	-3.5699e-04	-8.2714e-04	2.5582e-02	2.7035e-01	1.2344e-01	-3.6832e-04	-2.7877e-05	-8.5134e-05	8.0415e-03	-1.7192e-02	-1.0290e-02
-6.4397e-04	-2.9868e-04	-6.2552e-04	3.4653e-02	2.7041e-01	1.1975e-01	4.5798e-04	5.8309e-05	2.0162e-04	9.0708e-03	5.1000e-05	-3.6850e-03
-4.8570e-04	-5.5639e-04	-7.7972e-04	2.9597e-02	2.7042e-01	1.1008e-01	1.5826e-04	-2.5771e-04	-1.5419e-04	-5.0563e-03	1.3000e-05	-9.6730e-03
-1.0770e-03	-3.9101e-04	-7.7150e-04	2.5592e-02	2.6603e-01	1.1014e-01	-5.9129e-04	1.6539e-04	8.2140e-06	-4.0043e-03	-4.3900e-03	6.3000e-05
-1.0267e-03	-4.5943e-04	-1.3649e-03	2.5532e-02	2.7810e-01	1.0617e-01	5.0260e-05	-6.8420e-05	-5.9337e-04	-6.0500e-05	1.2074e-02	-3.9750e-03
-9.0377e-04	-2.4801e-04	-1.0905e-03	2.3540e-02	2.7040e-01	1.3488e-01	1.2296e-04	2.1141e-04	2.7433e-04	-1.9916e-03	-7.7050e-03	2.8716e-02
-1.3928e-03	-3.0715e-04	-1.0629e-03	2.1480e-02	2.4150e-01	9.3168e-02	-4.8904e-04	-5.9134e-05	2.7680e-05	-2.0600e-03	-2.8892e-02	-4.1716e-02
-8.4279e-04	-8.2536e-05	-1.3649e-03	2.5499e-02	2.6350e-01	1.0701e-01	5.5002e-04	2.2461e-04	-3.0201e-04	4.0184e-03	2.1994e-02	1.3844e-02
-1.2852e-03	-4.5943e-04	-1.3649e-03	2.5532e-02	2.4179e-01	1.0309e-01	-4.4241e-04	-3.7689e-04	0.0000e+00	3.3200e-05	-2.1708e-02	-3.9230e-03
-1.3928e-03	-4.6325e-05	-1.3649e-03	2.5507e-02	2.2639e-01	1.0025e-01	-1.0761e-04	4.1310e-04	0.0000e+00	-2.4800e-05	-1.5401e-02	-2.8380e-03
-1.1682e-03	5.8095e-05	-1.3649e-03	2.5489e-02	2.4386e-01	1.0707e-01	2.2460e-04	1.0442e-04	0.0000e+00	-1.7700e-05	1.7471e-02	6.8180e-03
-8.7300e-04	-1.0682e-04	-1.3649e-03	1.4205e-02	2.3284e-01	9.5296e-02	2.9521e-04	-1.6491e-04	0.0000e+00	-1.1284e-02	-1.1021e-02	-1.1773e-02
-1.4841e-03	-5.0748e-05	-1.3649e-03	1.4702e-02	2.2827e-01	1.0708e-01	-6.1111e-04	5.6070e-05	0.0000e+00	4.9710e-04	-4.5740e-03	1.1787e-02
-9.2417e-04	-2.2079e-05	-1.3649e-03	1.8695e-02	2.4468e-01	1.0491e-01	5.5994e-04	2.8669e-05	0.0000e+00	3.9928e-03	1.6416e-02	-2.1710e-03
-9.2417e-04	-1.3365e-04	-1.0818e-03	2.5526e-02	2.1899e-01	9.9554e-02	0.0000e+00	-1.1157e-04	2.8310e-04	6.8309e-03	-2.5692e-02	-5.3582e-03
-8.1221e-04	6.6761e-05	-1.0138e-03	3.4316e-02	2.4318e-01	1.1236e-01	1.1196e-04	2.0041e-04	6.8000e-05	8.7899e-03	2.4191e-02	1.2807e-02
-5.2510e-04	1.3159e-04	-9.6135e-04	2.5499e-02	2.4321e-01	1.4347e-01	2.8711e-04	6.4833e-05	5.2421e-05	-8.8167e-03	3.1000e-05	3.1108e-02
-6.2178e-04	-1.6199e-04	-2.7549e-04	3.1492e-02	2.0990e-01	1.5881e-01	-9.6682e-05	-2.9358e-04	6.8586e-04	5.9929e-03	-3.3315e-02	1.5343e-02
-3.6050e-04	6.0076e-04	-6.5500e-04	4.5636e-02	2.4534e-01	1.2774e-01	2.6128e-04	7.6275e-04	-3.7952e-04	1.4144e-02	3.5439e-02	-3.1074e-02
-3.6050e-04	1.8108e-04	-4.1481e-04	6.5020e-02	2.4532e-01	1.2440e-01	0.0000e+00	-4.1968e-04	2.4020e-04	1.9384e-02	-1.1000e-05	-3.3380e-03
-8.1874e-04	1.7800e-04	1.3574e-04	4.7492e-02	2.4529e-01	8.1091e-02	-4.5824e-04	-3.0840e-06	5.5054e-04	-1.7528e-02	-4.0000e-05	-4.3309e-02
-6.2780e-05	8.3929e-04	-1.8707e-04	5.5147e-02	2.6856e-01	8.0740e-02	7.5596e-04	6.6130e-04	-3.2281e-04	7.6552e-03	2.3272e-02	-3.5110e-04
-3.6050e-04	3.7729e-04	-9.5085e-05	4.8523e-02	2.1849e-01	9.2614e-02	-2.9772e-04	-4.6201e-04	9.1989e-05	-6.6243e-03	-5.0063e-02	1.1874e-02
-1.4530e-04	6.4182e-04	-4.1481e-04	4.1666e-02	2.4258e-01	9.2599e-02	2.1520e-04	2.6453e-04	-3.1972e-04	-6.8564e-03	2.4081e-02	-1.4800e-05
-2.1717e-04	5.8948e-04	-4.1481e-04	4.0039e-02	2.2645e-01	9.2601e-02	-7.1871e-05	-5.2342e-05	0.0000e+00	-1.6273e-03	-1.6123e-02	2.1000e-06
-3.6050e-04	4.8385e-04	-4.1481e-04	4.8111e-02	2.1673e-01	9.2621e-02	-1.4333e-04	-1.0563e-04	0.0000e+00	8.0724e-03	-9.7270e-03	2.0300e-05
9.6935e-05	6.8023e-04	-4.1481e-04	5.1911e-02	2.2491e-01	1.1255e-01	4.5743e-04	1.9638e-04	0.0000e+00	3.7992e-03	8.1890e-03	1.9928e-02
-4.9918e-04	6.4102e-05	-4.1481e-04	3.2659e-02	2.2488e-01	8.4680e-02	-5.9612e-04	-6.1613e-04	0.0000e+00	-1.9251e-02	-3.0000e-05	-2.7869e-02
-8.2550e-04	2.8158e-04	-4.1481e-04	4.1381e-02	2.1499e-01	8.4725e-02	-3.2631e-04	2.1748e-04	0.0000e+00	8.7215e-03	-9.8970e-03	4.4700e-05
