9.0326e-03	2.2063e-03	-6.2315e-04	-3.9172e-02	4.1697e-01	5.0495e-02	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
1.1166e-02	1.9876e-03	-2.1034e-04	-3.1576e-02	4.4561e-01	1.7500e-02	2.1331e-03	-2.1865e-04	4.1281e-04	7.5958e-03	2.8638e-02	-3.2995e-02
1.2513e-02	2.3182e-03	-3.8924e-04	-3.4970e-02	4.6531e-01	3.7884e-03	1.3472e-03	3.3063e-04	-1.7890e-04	-3.3937e-03	1.9709e-02	-1.3712e-02
1.0833e-02	2.0033e-03	-3.8924e-04	-4.1385e-02	4.3581e-01	2.1150e-02	-1.6803e-03	-3.1497e-04	0.0000e+00	-6.4155e-03	-2.9505e-02	1.7362e-02
1.2458e-02	2.1285e-03	-3.8924e-04	-3.3627e-02	4.6891e-01	2.2709e-03	1.6256e-03	1.2522e-04	0.0000e+00	7.7583e-03	3.3096e-02	-1.8879e-02
1.1500e-02	1.9206e-03	-3.8924e-04	-3.8940e-02	4.4993e-01	2.8695e-03	-9.5810e-04	-2.0787e-04	0.0000e+00	-5.3134e-03	-1.8971e-02	5.9857e-04
1.1134e-02	2.2704e-03	-3.8924e-04	-3.8083e-02	4.4998e-01	1.3371e-02	-3.6570e-04	3.4975e-04	0.0000e+00	8.5670e-04	4.3000e-05	1.0501e-02
1.1080e-02	1.9359e-03	-3.8924e-04	-4.1048e-02	4.3308e-01	2.0489e-02	-5.4800e-05	-3.3449e-04	0.0000e+00	-2.9642e-03	-1.6895e-02	7.1179e-03
1.0358e-02	2.1476e-03	-3.8924e-04	-5.0878e-02	4.1582e-01	2.3864e-02	-7.2140e-04	2.1173e-04	0.0000e+00	-9.8307e-03	-1.7267e-02	3.3755e-03
8.7589e-03	2.5339e-03	-8.2865e-04	-5.0854e-02	4.0191e-01	5.0912e-02	-1.5993e-03	3.8631e-04	-4.3941e-04	2.4500e-05	-1.3902e-02	2.7048e-02
9.0739e-03	2.4267e-03	-3.2064e-04	-4.1230e-02	4.1128e-01	4.1280e-02	3.1497e-04	-1.0724e-04	5.0801e-04	9.6241e-03	9.3680e-03	-9.6326e-03
1.0455e-02	2.2336e-03	-1.7205e-04	-4.1279e-02	3.9326e-01	6.0836e-03	1.3814e-03	-1.9307e-04	1.4858e-04	-4.9400e-05	-1.8025e-02	-3.5196e-02
1.0673e-02	2.0397e-03	-2.6565e-04	-3.9406e-02	4.1498e-01	-9.1944e-03	2.1750e-04	-1.9387e-04	-9.3596e-05	1.8736e-03	2.1728e-02	-1.5278e-02
9.0187e-03	2.1593e-03	-7.7971e-04	-4.0178e-02	3.9343e-01	1.2756e-02	-1.6541e-03	1.1952e-04	-5.1406e-04	-7.7230e-04	-2.1557e-02	2.1950e-02
8.2620e-03	1.9724e-03	-6.2609e-04	-3.8217e-02	3.7254e-01	9.9667e-03	-7.5662e-04	-1.8687e-04	1.5362e-04	1.9609e-03	-2.0887e-02	-2.7892e-03
9.1146e-03	2.2391e-03	2.2789e-05	-4.2103e-02	3.5635e-01	6.5897e-03	8.5258e-04	2.6674e-04	6.4888e-04	-3.8861e-03	-1.6192e-02	-3.3770e-03
8.7497e-03	2.0351e-03	-4.4927e-04	-5.0774e-02	3.6024e-01	1.4549e-02	-3.6494e-04	-2.0404e-04	-4.7206e-04	-8.6711e-03	3.8950e-03	7.9590e-03
8.8571e-03	2.0927e-03	-4.3664e-04	-5.0768e-02	3.6443e-01	2.8526e-03	1.0740e-04	5.7610e-05	1.2634e-05	6.1000e-06	4.1820e-03	-1.1696e-02
7.6223e-03	2.0351e-03	-9.6541e-04	-5.0874e-02	3.5250e-01	3.2924e-02	-1.2348e-03	-5.7610e-05	-5.2877e-04	-1.0630e-04	-1.1927e-02	3.0071e-02
8.6825e-03	2.4163e-03	-4.6972e-04	-5.0786e-02	3.7934e-01	1.9345e-02	1.0602e-03	3.8117e-04	4.9569e-04	8.8600e-05	2.6837e-02	-1.3580e-02
1.1005e-02	1.8336e-03	-4.9632e-04	-4.2946e-02	4.0463e-01	-2.9705e-02	2.3221e-03	-5.8267e-04	-2.6600e-05	7.8402e-03	2.5292e-02	-4.9050e-02
8.7735e-03	1.6332e-03	-4.7095e-04	-5.0916e-02	3.4832e-01	8.2458e-03	-2.2311e-03	-2.0044e-04	2.5374e-05	-7.9701e-03	-5.6311e-02	3.7951e-02
7.6940e-03	2.1409e-03	-8.9957e-04	-5.0975e-02	3.5584e-01	1.8637e-02	-1.0795e-03	5.0773e-04	-4.2862e-04	-5.9800e-05	7.5220e-03	1.0391e-02
9.1004e-03	1.8977e-03	-5.1750e-04	-4.7218e-02	3.7666e-01	2.0745e-02	1.4063e-03	-2.4319e-04	3.8207e-04	3.7575e-03	2.0825e-02	2.1081e-03
9.9233e-03	2.0985e-03	-2.5573e-04	-5.0730e-02	3.5578e-01	1.0797e-02	8.2293e-04	2.0079e-04	2.6177e-04	-3.5122e-03	-2.0887e-02	-9.9485e-03
1.0261e-02	1.6297e-03	-3.7258e-04	-5.0759e-02	3.7242e-01	-2.6805e-02	3.3742e-04	-4.6873e-04	-1.1685e-04	-2.8600e-05	1.6646e-02	-3.7602e-02
