-4.0562e-04	1.2051e-03	4.0375e-04	-4.0694e-02	2.8365e-01	-2.3944e-01	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
-1.0523e-03	1.3321e-03	4.0375e-04	-3.6830e-02	2.6693e-01	-1.7553e-01	-6.4667e-04	1.2698e-04	0.0000e+00	3.8636e-03	-1.6716e-02	6.3916e-02
-8.1326e-04	1.2051e-03	4.0375e-04	-3.7863e-02	2.9579e-01	-2.4992e-01	2.3902e-04	-1.2698e-04	0.0000e+00	-1.0331e-03	2.8854e-02	-7.4395e-02
-9.9166e-04	1.2051e-03	3.3828e-04	-4.0707e-02	2.6667e-01	-2.2301e-01	-1.7839e-04	0.0000e+00	-6.5477e-05	-2.8437e-03	-2.9119e-02	2.6908e-02
-6.3716e-04	1.2051e-03	2.6944e-04	-4.0715e-02	3.1319e-01	-2.9941e-01	3.5449e-04	0.0000e+00	-6.8842e-05	-8.7000e-06	4.6522e-02	-7.6401e-02
-7.5151e-04	1.2827e-03	3.3690e-04	-4.0668e-02	2.5372e-01	-2.2507e-01	-1.1435e-04	7.7570e-05	6.7467e-05	4.7900e-05	-5.9472e-02	7.4341e-02
-7.4435e-04	1.0485e-03	2.6944e-04	-4.0744e-02	3.0831e-01	-2.6682e-01	7.1610e-06	-2.3421e-04	-6.7467e-05	-7.6900e-05	5.4598e-02	-4.1752e-02
-5.8575e-04	1.0485e-03	2.6944e-04	-4.0744e-02	2.4107e-01	-2.3333e-01	1.5860e-04	0.0000e+00	0.0000e+00	0.0000e+00	-6.7240e-02	3.3496e-02
-3.8158e-04	1.2182e-03	2.6944e-04	-4.0692e-02	3.3482e-01	-2.8013e-01	2.0417e-04	1.6973e-04	0.0000e+00	5.2300e-05	9.3744e-02	-4.6804e-02
-7.7694e-04	1.1589e-03	2.6944e-04	-4.0714e-02	2.5570e-01	-1.8656e-01	-3.9536e-04	-5.9350e-05	0.0000e+00	-2.1800e-05	-7.9122e-02	9.3572e-02
-7.2418e-04	1.0485e-03	2.6944e-04	-4.9853e-02	2.9989e-01	-2.1641e-01	5.2762e-05	-1.1038e-04	0.0000e+00	-9.1391e-03	4.4190e-02	-2.9850e-02
-1.0096e-03	1.0485e-03	2.6944e-04	-4.0744e-02	2.6343e-01	-2.0794e-01	-2.8545e-04	0.0000e+00	0.0000e+00	9.1086e-03	-3.6451e-02	8.4710e-03
-8.6086e-04	1.0485e-03	2.6944e-04	-4.8563e-02	2.8601e-01	-1.8328e-01	1.4877e-04	0.0000e+00	0.0000e+00	-7.8190e-03	2.2574e-02	2.4657e-02
-6.5734e-04	1.2576e-03	2.6944e-04	-4.9836e-02	2.6458e-01	-2.0766e-01	2.0352e-04	2.0907e-04	0.0000e+00	-1.2725e-03	-2.1430e-02	-2.4375e-02
-9.8450e-04	1.0861e-03	2.6944e-04	-5.3949e-02	2.4257e-01	-1.4712e-01	-3.2716e-04	-1.7150e-04	0.0000e+00	-4.1131e-03	-2.2006e-02	6.0540e-02
-4.8177e-04	9.6351e-04	2.6944e-04	-5.7918e-02	2.9088e-01	-2.2251e-01	5.0274e-04	-1.2254e-04	0.0000e+00	-3.9686e-03	4.8311e-02	-7.5389e-02
-7.9449e-04	9.6351e-04	4.2669e-04	-5.3597e-02	2.3545e-01	-1.5189e-01	-3.1273e-04	0.0000e+00	1.5726e-04	4.3207e-03	-5.5436e-02	7.0613e-02
-6.7745e-04	1.0775e-03	2.4633e-04	-5.8764e-02	2.9389e-01	-1.4153e-01	1.1704e-04	1.1399e-04	-1.8037e-04	-5.1666e-03	5.8442e-02	1.0367e-02
-1.8575e-03	1.4721e-03	6.2467e-04	-4.0594e-02	2.0203e-01	-1.0631e-01	-1.1801e-03	3.9462e-04	3.7834e-04	1.8169e-02	-9.1863e-02	3.5218e-02
-1.8575e-03	9.3707e-04	4.6395e-04	-4.0667e-02	2.5018e-01	-1.2336e-01	0.0000e+00	-5.3505e-04	-1.6072e-04	-7.2600e-05	4.8157e-02	-1.7055e-02
-1.1774e-03	1.1539e-03	4.5891e-05	-5.7991e-02	2.2952e-01	-9.1766e-02	6.8015e-04	2.1684e-04	-4.1806e-04	-1.7324e-02	-2.0666e-02	3.1598e-02
-1.4850e-03	1.1579e-03	4.5891e-05	-5.5054e-02	2.9146e-01	-1.3179e-01	-3.0760e-04	4.0300e-06	0.0000e+00	2.9373e-03	6.1943e-02	-4.0026e-02
-8.3679e-04	1.0952e-03	3.3787e-04	-5.6742e-02	2.3687e-01	-1.2895e-01	6.4820e-04	-6.2750e-05	2.9198e-04	-1.6884e-03	-5.4591e-02	2.8420e-03
-8.3894e-04	9.5606e-04	4.7544e-04	-5.7951e-02	2.8371e-01	-1.6265e-01	-2.1480e-06	-1.3913e-04	1.3757e-04	-1.2089e-03	4.6842e-02	-3.3703e-02
-7.7638e-04	1.0262e-03	4.7544e-04	-5.7824e-02	2.3558e-01	-1.0582e-01	6.2563e-05	7.0115e-05	0.0000e+00	1.2700e-04	-4.8137e-02	5.6837e-02
-7.6404e-04	7.8165e-04	4.7544e-04	-5.9872e-02	2.6479e-01	-1.2796e-01	1.2333e-05	-2.4453e-04	0.0000e+00	-2.0480e-03	2.9217e-02	-2.2139e-02
-1.1051e-03	7.8165e-04	4.7544e-04	-5.7805e-02	1.9496e-01	-1.2148e-01	-3.4108e-04	0.0000e+00	0.0000e+00	2.0670e-03	-6.9833e-02	6.4720e-03
-1.0086e-03	7.8165e-04	4.1670e-04	-6.0446e-02	2.5573e-01	-1.2900e-01	9.6480e-05	0.0000e+00	-5.8743e-05	-2.6411e-03	6.0768e-02	-7.5200e-03
-1.0455e-03	1.2591e-03	4.7544e-04	-5.8678e-02	2.0077e-01	-1.3218e-01	-3.6910e-05	4.7749e-04	5.8743e-05	1.7676e-03	-5.4957e-02	-3.1790e-03
-1.6500e-03	9.7931e-04	2.8869e-04	-5.7642e-02	2.0148e-01	-7.7455e-02	-6.0441e-04	-2.7983e-04	-1.8675e-04	1.0366e-03	7.0600e-04	5.4727e-02
-1.6500e-03	1.1840e-03	3.0767e-04	-4.6475e-02	2.3202e-01	-1.3601e-01	0.0000e+00	2.0465e-04	1.8982e-05	1.1167e-02	3.0547e-02	-5.8551e-02
-1.8781e-03	1.2618e-03	2.5715e-04	-4.0629e-02	1.9740e-01	-6.0630e-02	-2.2812e-04	7.7850e-05	-5.0516e-05	5.8461e-03	-3.4621e-02	7.5376e-02
-2.1265e-03	1.0386e-03	1.8755e-04	-4.8238e-02	2.2705e-01	-1.1641e-01	-2.4844e-04	-2.2324e-04	-6.9604e-05	-7.6087e-03	2.9650e-02	-5.5778e-02
-1.9777e-03	7.1975e-04	3.1862e-04	-4.0714e-02	1.4876e-01	-8.0488e-02	1.4878e-04	-3.1882e-04	1.3107e-04	7.5233e-03	-7.8290e-02	3.5920e-02
-1.8711e-03	1.2890e-03	7.0564e-04	-3.4719e-02	2.2144e-01	-1.3770e-01	1.0662e-04	5.6920e-04	3.8702e-04	5.9948e-03	7.2674e-02	-5.7216e-02
-2.2373e-03	7.9200e-04	4.7155e-04	-4.0703e-02	1.6329e-01	-7.1513e-02	-3.6613e-04	-4.9695e-04	-2.3409e-04	-5.9833e-03	-5.8142e-02	6.6191e-02
-1.8423e-03	7.9200e-04	2.5715e-04	-4.3712e-02	2.0982e-01	-1.3991e-01	3.9493e-04	0.0000e+00	-2.1439e-04	-3.0091e-03	4.6522e-02	-6.8394e-02
-2.4033e-03	7.9200e-04	2.5715e-04	-3.4605e-02	1.6100e-01	-6.9217e-02	-5.6097e-04	0.0000e+00	0.0000e+00	9.1073e-03	-4.8818e-02	7.0691e-02
-1.5752e-03	8.6488e-04	6.1934e-04	-1.9053e-02	2.2103e-01	-8.5907e-02	8.2811e-04	7.2882e-05	3.6219e-04	1.5551e-02	6.0036e-02	-1.6691e-02
