1.5818e-02	1.1082e-03	-3.0119e-03	1.4997e-02	5.4621e-01	-8.4790e-01	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
1.5178e-02	1.0084e-03	-3.5532e-03	-4.6496e-04	5.9563e-01	-7.8091e-01	-6.4000e-04	-9.9860e-05	-5.4122e-04	-1.5462e-02	4.9426e-02	6.6983e-02
1.6386e-02	1.0619e-03	-3.1561e-03	1.3765e-02	5.3324e-01	-8.7074e-01	1.2087e-03	5.3480e-05	3.9700e-04	1.4230e-02	-6.2391e-02	-8.9830e-02
1.4699e-02	1.2660e-03	-3.5240e-03	5.2012e-03	5.8511e-01	-7.7139e-01	-1.6877e-03	2.0417e-04	-3.6784e-04	-8.5642e-03	5.1867e-02	9.9357e-02
1.5975e-02	1.4616e-03	-3.3540e-03	1.2025e-02	5.8106e-01	-8.3636e-01	1.2767e-03	1.9562e-04	1.7000e-04	6.8234e-03	-4.0510e-03	-6.4978e-02
1.4247e-02	1.4565e-03	-3.1385e-03	1.5635e-04	5.0570e-01	-7.8662e-01	-1.7287e-03	-5.1800e-06	2.1554e-04	-1.1868e-02	-7.5361e-02	4.9743e-02
1.3832e-02	1.2556e-03	-3.4122e-03	4.9565e-03	5.3485e-01	-7.4954e-01	-4.1500e-04	-2.0084e-04	-2.7379e-04	4.8001e-03	2.9153e-02	3.7077e-02
1.4414e-02	8.7375e-04	-3.5706e-03	-4.6425e-04	5.3483e-01	-7.3207e-01	5.8280e-04	-3.8187e-04	-1.5834e-04	-5.4207e-03	-2.2000e-05	1.7473e-02
1.4786e-02	1.3135e-03	-3.1003e-03	9.7299e-03	5.1775e-01	-8.0732e-01	3.7140e-04	4.3977e-04	4.7028e-04	1.0194e-02	-1.7077e-02	-7.5247e-02
1.4201e-02	8.7375e-04	-3.2549e-03	-3.0795e-03	4.6261e-01	-7.7190e-01	-5.8450e-04	-4.3977e-04	-1.5459e-04	-1.2809e-02	-5.5139e-02	3.5414e-02
1.4390e-02	9.6665e-04	-3.6945e-03	-4.3840e-04	5.1490e-01	-7.5795e-01	1.8840e-04	9.2904e-05	-4.3957e-04	2.6411e-03	5.2291e-02	1.3958e-02
1.5466e-02	1.3606e-03	-3.6820e-03	1.1150e-02	5.6451e-01	-7.7040e-01	1.0764e-03	3.9397e-04	1.2440e-05	1.1588e-02	4.9608e-02	-1.2457e-02
1.5231e-02	1.1834e-03	-3.2061e-03	7.8486e-03	4.9828e-01	-7.9655e-01	-2.3470e-04	-1.7718e-04	4.7592e-04	-3.3013e-03	-6.6229e-02	-2.6151e-02
1.3739e-02	1.0465e-03	-3.1363e-03	-8.4880e-05	4.8027e-01	-7.3826e-01	-1.4921e-03	-1.3696e-04	6.9830e-05	-7.9335e-03	-1.8012e-02	5.8298e-02
1.3929e-02	9.7191e-04	-3.4377e-03	1.2343e-02	5.3208e-01	-7.1360e-01	1.8990e-04	-7.4573e-05	-3.0144e-04	1.2428e-02	5.1807e-02	2.4654e-02
1.3657e-02	4.5927e-04	-3.6464e-03	4.2668e-03	5.0919e-01	-6.5011e-01	-2.7230e-04	-5.1264e-04	-2.0870e-04	-8.0766e-03	-2.2884e-02	6.3494e-02
1.4492e-02	6.7803e-04	-3.2711e-03	-4.7370e-04	5.2039e-01	-6.6229e-01	8.3470e-04	2.1876e-04	3.7528e-04	-4.7405e-03	1.1200e-02	-1.2183e-02
1.2628e-02	7.6193e-04	-3.2711e-03	-4.1478e-04	4.0851e-01	-6.7129e-01	-1.8637e-03	8.3898e-05	0.0000e+00	5.8916e-05	-1.1189e-01	-9.0000e-03
1.2949e-02	6.4187e-04	-3.2711e-03	-4.9542e-04	4.3148e-01	-6.3159e-01	3.2120e-04	-1.2006e-04	0.0000e+00	-8.0641e-05	2.2978e-02	3.9699e-02
1.3781e-02	7.9504e-04	-3.2711e-03	1.2226e-02	4.7293e-01	-6.0191e-01	8.3150e-04	1.5317e-04	0.0000e+00	1.2722e-02	4.1450e-02	2.9683e-02
1.3915e-02	7.9280e-04	-3.0266e-03	2.0318e-02	4.4880e-01	-6.9361e-01	1.3450e-04	-2.2460e-06	2.4456e-04	8.0915e-03	-2.4133e-02	-9.1702e-02
1.2853e-02	7.8097e-04	-3.0843e-03	1.2006e-02	3.9875e-01	-6.4242e-01	-1.0621e-03	-1.1822e-05	-5.7680e-05	-8.3111e-03	-5.0050e-02	5.1194e-02
1.3101e-02	7.3913e-04	-3.3428e-03	1.6870e-02	4.5768e-01	-5.7056e-01	2.4840e-04	-4.1843e-05	-2.5857e-04	4.8632e-03	5.8929e-02	7.1856e-02
1.3824e-02	5.6127e-04	-3.1503e-03	3.0352e-02	4.6040e-01	-6.2377e-01	7.2250e-04	-1.7786e-04	1.9254e-04	1.3483e-02	2.7220e-03	-5.3209e-02
1.2561e-02	7.3724e-04	-3.1601e-03	2.6037e-02	3.9071e-01	-5.6252e-01	-1.2627e-03	1.7597e-04	-9.7700e-06	-4.3154e-03	-6.9688e-02	6.1249e-02
1.2313e-02	6.3429e-04	-3.3933e-03	1.0917e-02	4.2171e-01	-5.1196e-01	-2.4770e-04	-1.0295e-04	-2.3328e-04	-1.5120e-02	3.0997e-02	5.0563e-02
1.2650e-02	3.9503e-04	-3.5032e-03	2.6058e-02	4.3700e-01	-5.3837e-01	3.3610e-04	-2.3926e-04	-1.0989e-04	1.5141e-02	1.5293e-02	-2.6408e-02
1.2984e-02	6.8569e-04	-3.0702e-03	2.4442e-02	3.6198e-01	-6.9957e-01	3.3470e-04	2.9065e-04	4.3301e-04	-1.6162e-03	-7.5026e-02	-1.6121e-01
1.1292e-02	6.5172e-04	-3.1469e-03	1.9263e-02	3.4352e-01	-4.8095e-01	-1.6924e-03	-3.3962e-05	-7.6640e-05	-5.1792e-03	-1.8463e-02	2.1862e-01
1.2011e-02	6.5147e-04	-3.4160e-03	2.8967e-02	4.0463e-01	-4.8791e-01	7.1860e-04	-2.5700e-07	-2.6914e-04	9.7038e-03	6.1112e-02	-6.9550e-03
1.1631e-02	4.2166e-04	-3.0267e-03	3.7828e-02	3.3908e-01	-4.8937e-01	-3.7990e-04	-2.2981e-04	3.8934e-04	8.8613e-03	-6.5548e-02	-1.4630e-03
9.4954e-03	3.7677e-04	-3.2529e-03	1.7757e-02	3.3889e-01	-3.9180e-01	-2.1352e-03	-4.4883e-05	-2.2623e-04	-2.0071e-02	-1.9300e-04	9.7566e-02
1.1510e-02	5.0849e-04	-3.1488e-03	4.8227e-02	3.8007e-01	-4.4207e-01	2.0149e-03	1.3171e-04	1.0403e-04	3.0470e-02	4.1183e-02	-5.0265e-02
9.8675e-03	3.6337e-04	-3.2312e-03	3.4408e-02	3.0142e-01	-3.9604e-01	-1.6428e-03	-1.4511e-04	-8.2380e-05	-1.3819e-02	-7.8644e-02	4.6024e-02
1.0100e-02	4.8268e-04	-3.5587e-03	3.4282e-02	3.6279e-01	-3.5138e-01	2.3245e-04	1.1930e-04	-3.2747e-04	-1.2640e-04	6.1370e-02	4.4667e-02
1.0578e-02	1.5031e-04	-3.3906e-03	3.4239e-02	3.4375e-01	-4.0203e-01	4.7770e-04	-3.3237e-04	1.6813e-04	-4.3200e-05	-1.9050e-02	-5.0653e-02
9.9988e-03	3.8911e-04	-3.1196e-03	2.4599e-02	2.9636e-01	-3.8491e-01	-5.7894e-04	2.3880e-04	2.7102e-04	-9.6400e-03	-4.7380e-02	1.7121e-02
7.6774e-03	3.8975e-04	-3.2675e-03	7.3545e-03	2.7897e-01	-3.3957e-01	-2.3213e-03	6.4000e-07	-1.4797e-04	-1.7244e-02	-1.7390e-02	4.5341e-02
9.3149e-03	2.3464e-04	-3.3290e-03	3.8195e-02	3.4530e-01	-3.5250e-01	1.6374e-03	-1.5511e-04	-6.1490e-05	3.0841e-02	6.6328e-02	-1.2933e-02
9.9373e-03	4.9227e-05	-3.0674e-03	5.1121e-02	3.2818e-01	-3.8806e-01	6.2247e-04	-1.8541e-04	2.6162e-04	1.2926e-02	-1.7124e-02	-3.5556e-02
6.7463e-03	-1.6455e-04	-3.3237e-03	3.8077e-02	2.6345e-01	-2.2196e-01	-3.1910e-03	-2.1378e-04	-2.5631e-04	-1.3044e-02	-6.4732e-02	1.6610e-01
7.0758e-03	-2.6706e-04	-3.3035e-03	3.8003e-02	3.1783e-01	-2.1393e-01	3.2949e-04	-1.0251e-04	2.0180e-05	-7.4300e-05	5.4379e-02	8.0360e-03
